Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.45799255371094,85.13439472060976,81.35614389223483,84.71000802945393,201662400
2020-06-12,82.16126251220703,84.34382269299937,81.05058514318586,83.59690535411025,200146000
2020-06-15,83.17736053466797,83.82970407027696,80.65286520703812,80.81534793256503,138808800
2020-06-16,85.38174438476562,85.653358069437,83.59689886122223,85.23139143477016,165428800
2020-06-17,85.26293182373047,86.18688178098341,85.1416784708026,86.12625510451949,114406400
2020-06-18,85.2968978881836,85.71400977487889,84.68820360566706,85.21929395560811,96820400
2020-06-19,84.80943298339844,86.46817771918761,83.7011757246082,86.00256905688693,264476000
2020-06-22,87.02837371826172,87.17145177573371,85.15622179560962,85.2022986582704,135445200
2020-06-23,88.88597869873047,90.3046443458434,87.85289780891296,88.27243705588172,212155600
2020-06-24,87.31696319580078,89.43404938466047,86.94350079967253,88.51494690487205,192623200
2020-06-25,88.47615051269531,88.51495247583935,86.71312932901027,87.47217654394532,137522400
2020-06-26,85.75762176513672,88.59252489541792,85.60968887071553,88.37184297142245,205256800
2020-06-29,87.73406219482422,87.82864334784087,85.18774217670837,85.66548060946923,130646000
2020-06-30,88.46643829345703,88.75260181460118,87.302409131984,87.32180641103123,140223200
2020-07-01,88.29910278320312,89.087249484998,88.25060588813794,88.5440368956825,110737200
2020-07-02,88.29910278320312,89.84144910031887,88.18513174947753,89.20608278944812,114041600
2020-07-06,90.66114044189453,91.12917664404557,89.69596101404703,89.72748807234947,118655600
2020-07-07,90.37982177734375,91.81788471884249,90.2682707685785,91.03944029125856,112424400
2020-07-08,92.48479461669922,92.51632167713927,91.26983347624791,91.35713975136794,117092000
2020-07-09,92.88249969482422,93.4305598406817,91.83486890517743,93.37720806711494,125642800
2020-07-10,93.04497528076172,93.10318192525366,91.86639619002682,92.47751045180962,90257200
2020-07-13,92.61573791503906,96.9590339515966,92.40233082748179,94.34965940036575,191649200
2020-07-14,94.14837646484375,94.33995142456507,91.0636910214966,91.99733587271359,170989200
2020-07-15,94.79586029052734,96.27272509234513,93.59787669220981,96.02294350650172,153198000
2020-07-16,93.62940979003906,94.4854581347257,93.03041795220673,93.66821174965895,110577600
2020-07-17,93.44024658203125,94.23566818195913,92.9673556043315,94.0804677579499,92186800
2020-07-20,95.40940856933594,95.54763916358735,93.18319885433614,93.527561622358,90318000
2020-07-21,94.09260559082031,96.27516602978264,93.84282396994556,96.19998954005356,103433200
2020-07-22,94.35693359375,95.03837684731691,93.70701739615949,93.79431625820118,89001600
2020-07-23,90.0621337890625,94.16777018673336,89.25216234988122,94.09016627142198,197004400
2020-07-24,89.83902740478516,90.1833901651154,86.47303332227233,88.26031386604993,185438800
2020-07-27,91.96825408935547,92.06040783505115,90.678123851771,90.9012259090905,121214000
2020-07-28,90.45741271972656,91.7160228925572,90.45255785000906,91.5389903643371,103625600
2020-07-29,92.19135284423828,92.37566031423209,90.90364279107482,90.94001731785845,90329200
2020-07-30,93.306884765625,93.41116087548794,90.95699413710133,91.3644036366013,158130000
2020-07-31,103.0750503540039,103.22540332463862,97.80294963723614,99.80120988768464,374336800
2020-08-03,105.67230224609375,108.29137183717285,104.6586259422002,104.95690446853536,308151200
2020-08-04,106.37797546386719,107.46925546567044,105.13876254678041,105.86143507889906,173071600
2020-08-05,106.76355743408203,107.08366800256047,105.63347550648942,106.09909155161407,121776800
2020-08-06,110.48846435546875,110.98318005233068,106.506508834704,107.095798287908,202428800
2020-08-07,107.97643280029297,110.46660808616394,107.17957700537667,110.009872310896,198045600
2020-08-10,109.54584503173828,110.56378066058019,106.89532594642495,109.42194125871023,212403600
2020-08-11,106.2879867553711,109.30777851969748,106.02803492838889,108.80974634738266,187902400
2020-08-12,109.82037353515625,110.07789350159867,107.18443047564186,107.37878264931382,165598000
2020-08-13,111.763916015625,112.76727552847855,110.71196475619826,111.20028437723826,210082000
2020-08-14,111.6643295288086,111.75421760454509,109.85439412589318,111.58901749702606,165565200
2020-08-17,111.37278747558594,112.8110188476026,110.74599537909668,112.78672297104335,119561600
2020-08-18,112.30082702636719,112.7259788863913,110.78971554731912,111.12497934318773,105633600
2020-08-19,112.4417495727539,113.85568519716752,112.34700528381059,112.7089894111577,145538000
2020-08-20,114.93678283691406,115.05096678859472,112.46603963312674,112.48304748879555,126907200
2020-08-21,120.85974884033203,121.34320488803218,115.88425449002158,115.89639872088485,338054800
2020-08-24,122.3052749633789,125.15015404891105,120.43946714581988,125.06511476676067,345937600
2020-08-25,121.30189514160156,121.64687876692086,119.57942365480122,121.17799878513576,211495600
2020-08-26,122.95149230957031,123.4082280829776,121.55213290407741,122.61866031262531,163022400
2020-08-27,121.481689453125,123.88683296878132,120.33741816118453,123.55400095827326,155552400
2020-08-28,121.2848892211914,122.87373703302123,121.0613775648222,122.4558732168994,187630000
2020-08-31,125.3979263305664,127.30261317418659,122.44373480875961,123.97914215160894,225702700
2020-09-01,130.39285278320312,130.99536378403553,126.84587750534726,129.01293310588505,151948100
2020-09-02,127.69136047363281,134.08564833325232,123.4155520047193,133.70665628636283,200119000
2020-09-03,117.46825408935547,125.20358843955071,117.09898196053354,123.3280682941128,257599600
2020-09-04,117.54598999023438,120.20865338231157,107.76020880398585,116.68111019411374,332607200
2020-09-08,109.63573455810547,115.63158886854931,109.49968655275791,110.73383843385653,231366600
2020-09-09,114.00872802734375,115.77735955442189,112.00687240165654,113.95042385620658,176940500
2020-09-10,110.28681945800781,117.09896902670127,109.32476361414018,116.96292102510625,182274400
2020-09-11,108.8388900756836,111.97772918558881,106.89533846718923,111.33635359603639,180860300
2020-09-14,112.10405731201172,112.6579692235783,109.61631362694925,111.4821213907461,140150100
2020-09-15,112.2789535522461,115.4760961613362,110.40342635038046,114.99020836203483,184642000
2020-09-16,108.9652099609375,112.72598470596552,108.87775370396636,111.97772065587975,154679000
2020-09-17,107.2257308959961,109.03323435377406,105.64173911915216,106.62323468611042,178011000
2020-09-18,103.82452392578125,107.75049908575595,103.09569206867344,107.28405084908114,287104900
2020-09-21,106.97307586669922,107.07997179185173,100.19007789948417,101.58943734580029,195713800
2020-09-22,108.65425872802734,109.674626367255,106.07905857827852,109.49970641236058,183055400
2020-09-23,104.09662628173828,108.94578544391972,103.75649882076176,108.46961737823794,150718700
2020-09-24,105.16557312011719,107.13827671141094,102.03645401086756,102.20165410941537,167743300
2020-09-25,109.1109848022461,109.26647248780473,104.63109780542541,105.36964948370711,149981400
2020-09-28,111.71534729003906,112.06518717809003,109.59687570753539,111.76393904662547,137672400
2020-09-29,110.86991119384766,112.05547900292312,110.3645909774535,111.31693464158258,99382200
2020-09-30,112.54135131835938,113.95043065542163,110.41316739020328,110.57836749432273,142675200
2020-10-01,113.49370574951172,114.39745761315729,112.56080179575848,114.3197137634958,116120400
2020-10-02,109.83009338378906,112.11377235625194,109.05267722245038,109.70376520376246,144712000
2020-10-05,113.2118911743164,113.35765904061498,110.3451552647116,110.69499517820351,106243800
2020-10-06,109.96614837646484,112.84260373156758,109.08182887759448,112.43445227836398,161498200
2020-10-07,111.83195495605469,112.2886907442599,110.9087635462189,111.38493900127487,96849000
2020-10-08,111.72505187988281,113.11469140834828,111.35577237395906,112.96892357253944,83477200
2020-10-09,113.66862487792969,113.69777696782543,111.67648137568933,112.02632128256141,100506900
2020-10-12,120.888916015625,121.64689998480601,115.91342104424781,116.67140501342882,240226800
2020-10-13,117.68204498291016,121.85096395135838,116.2729730734288,121.7343481891843,262330500
2020-10-14,117.7695083618164,119.5575722262898,116.2438206939987,117.58486859235376,150712000
2020-10-15,117.30304718017578,117.77921521072741,114.81530369020432,115.36921555833267,112559200
2020-10-16,115.66075897216797,118.11935811253977,115.45668693235429,117.85697447987833,115393800
2020-10-19,112.7065658569336,117.02124557068035,112.39559788284319,116.57422957130423,120639300
2020-10-20,114.19336700439453,115.62187849993559,112.36642390465587,112.9203357688391,124423700
2020-10-21,113.57144165039062,115.35950558309032,113.16329017526478,113.37708203983998,89946000
2020-10-22,112.48303985595703,114.70840714970598,111.35577645934274,114.13505561823894,101988000
2020-10-23,111.7930908203125,113.26047437917072,111.05453912383231,113.10498668978074,82572600
2020-10-26,111.80279541015625,113.26045893616059,109.69403654118432,110.79214780910604,111850700
2020-10-27,113.30904388427734,113.96985164953288,111.30718833691205,112.23037227607989,92276800
2020-10-28,108.06145477294922,112.17206924227749,107.96427868585248,111.80279714568576,143937800
2020-10-29,112.06517028808594,113.62972971438177,109.03322751995996,109.19843501901767,146129200
2020-10-30,105.78750610351562,108.8291614562022,104.67968236923052,107.92540973464747,190272600
2020-11-02,105.7000503540039,107.55614568812253,104.29097841162539,106.03045798084733,122866900
2020-11-03,107.32292938232422,108.34328959669351,105.66119353544151,106.56494539048946,107624400
2020-11-04,111.70561981201172,112.32755570064144,109.17900433769593,110.9184838247905,138235500
2020-11-05,115.67046356201172,116.24381509607197,113.57143184766637,114.62094399780884,126387100
2020-11-06,115.53905487060547,116.03551019200556,113.04701195376393,115.1788748490344,114457900
2020-11-09,113.23197937011719,118.7514525250263,112.96915049805817,117.3010105733885,154515300
2020-11-10,112.89126586914062,114.46825386220857,111.10010975217423,112.48241768033425,138023400
2020-11-11,116.31781005859375,116.45409278270938,113.34878508110145,114.07887428608585,112295000
2020-11-12,116.04524230957031,117.33019898779234,115.42223346115063,116.44436129860394,103162300
2020-11-13,116.09391021728516,116.4930217530796,114.74081226781846,116.26913190849635,81581900
2020-11-16,117.1063232421875,117.77800032814827,115.01339915844956,115.76295421656155,91183000
2020-11-17,116.2204818725586,117.46649976087988,115.80189704193324,116.37623782202498,74271000
2020-11-18,114.8965835571289,116.63906421361688,114.86738117394037,115.46118772161485,76322100
2020-11-19,115.49039459228516,115.89924282651538,113.70897488004306,114.46826657985704,74113000
2020-11-20,114.22489929199219,115.61693649962824,114.17623112885316,115.49039036324399,73604300
2020-11-23,110.82756805419922,114.49748821819254,110.73022428744906,114.0691667322678,127959300
2020-11-24,112.11249542236328,112.77444325872074,109.60098679969664,110.88595091749468,113874200
2020-11-25,112.94965362548828,113.65054037325973,112.11248416863357,112.48240074487441,76499200
2020-11-27,113.49481201171875,114.37092065910097,113.13463937607727,113.47534623148913,46691300
2020-11-30,115.88949584960938,117.75852242774822,113.7089574149293,113.86471334319992,169410200
2020-12-01,119.46208953857422,120.1921788986028,116.82403420889328,117.7974866889314,127728200
2020-12-02,119.81250762939453,120.0948096799896,117.68064477339988,118.78064316901394,89004200
2020-12-03,119.67623138427734,120.49392777356492,118.96560791819012,120.24082808918226,78967600
2020-12-04,119.00453186035156,119.5983382985472,118.2939084840868,119.34523864615622,78260400
2020-12-07,120.46472930908203,121.26295994561156,119.00455077200225,119.06295553689276,86712000
2020-12-08,121.07799530029297,121.66207262611567,119.82224093273689,121.06826612455384,82225500
2020-12-09,118.54703521728516,122.60633005014087,117.787743513511,121.22402938804677,115089200
2020-12-10,119.96826171875,120.58154143292921,116.96029761781081,117.30100444410381,81312200
2020-12-11,119.16029357910156,119.50100038149354,117.3496717985599,119.17975935630199,86939800
2020-12-14,118.54703521728516,120.0753552286095,118.31340871462832,119.34526590931088,79184500
2020-12-15,124.4850845336914,124.50455773983639,120.83463820097641,121.0390623043862,157243700
2020-12-16,124.41693878173828,124.9620697049553,123.20012338037756,124.0275637947843,98208600
2020-12-17,125.28330993652344,126.13995272668132,124.64082784390504,125.47799742873109,94359800
2020-12-18,123.2974853515625,125.67271159961813,122.77182016091811,125.53642885687911,192541500
2020-12-21,124.8257827758789,124.90366074139115,120.17268202586978,121.70100182150271,121251600
2020-12-22,128.37893676757812,130.8417707172585,126.20812672204306,128.11610040013912,168904800
2020-12-23,127.48330688476562,128.91426795602177,127.30807776451475,128.65144655619818,88223700
2020-12-24,128.46646118164062,129.91691000392922,127.61956269776874,127.83372332532004,54930100
2020-12-28,133.06121826171875,133.69395641508856,129.96563173528466,130.43289960768968,124486200
2020-12-29,131.28948974609375,135.1054204796811,130.77356128298763,134.38507537843176,121047300
2020-12-30,130.17005920410156,132.37980036355688,129.8585472989338,131.9806813052001,96452100
2020-12-31,129.1674041748047,131.1629846094566,128.22315413773092,130.52050244643019,99116600
2021-01-04,125.9744873046875,130.06298469487015,123.39483678206736,129.97537753773977,143301900
2021-01-05,127.531982421875,128.242613306386,125.0204736671036,125.46826826756664,97664900
2021-01-06,123.23907470703125,127.5709424258299,123.02491398664694,124.3293440895093,155088000
2021-01-07,127.44436645507812,128.13552408640413,124.46560495444153,124.95233107817177,109578200
2021-01-08,128.54437255859375,129.1089766459298,126.77268233415623,128.9142743130051,105158200
2021-01-11,125.55587768554688,126.7142883378028,125.08862472498865,125.76030921099948,100384500
2021-01-12,125.38068389892578,126.24705602237135,123.49218368847659,125.088645180681,91951100
2021-01-13,127.4151611328125,127.96029200220607,125.07888173435367,125.34170314043133,88636800
2021-01-14,125.48775482177734,127.52226681135943,125.34172804679318,127.32757929841898,90221800
2021-01-15,123.76470947265625,126.76294396711677,123.62842676171266,125.36117045243897,111598500
2021-01-19,124.4364242553711,125.29306713557054,123.57005219833488,124.38774866377702,90757300
2021-01-20,128.52493286132812,128.97272754861257,125.13732230785592,125.24440267739962,104319500
2021-01-21,133.23635864257812,135.96202697101566,130.04343755471336,130.24786899216755,120150900
2021-01-22,135.37802124023438,136.13731286135894,131.43553637442392,132.66208095000118,114459400
2021-01-25,139.12579345703125,141.23818305206848,132.91516336360118,139.27182020640586,157611700
2021-01-26,139.3594207763672,140.46915569228537,137.6169330170498,139.787742121757,98390600
2021-01-27,138.2886199951172,140.46915831522645,136.68242977361535,139.62224478331817,140843800
2021-01-28,133.4506072998047,138.22053373509416,133.0709613972192,135.81610473415046,142621100
2021-01-29,128.45675659179688,133.10985683778753,126.7532152717128,132.22401178645546,177523800
2021-02-01,130.5789337158203,131.7860203106904,127.45414427326313,130.19928778856647,106239800
2021-02-02,131.4063262939453,132.69127555683025,131.0364096809211,132.12667146199954,83305400
2021-02-03,130.3842010498047,132.16562050861145,130.0629600142458,132.15587647941985,89880900
2021-02-04,133.74261474609375,133.75234392204015,131.01694525702797,132.68155527349182,84183100
2021-02-05,133.32827758789062,133.97171978594034,132.45086722756864,133.90348403057772,75693800
2021-02-08,133.47451782226562,133.52326614630692,131.53444758226135,132.61659492201852,71297200
2021-02-09,132.5970916748047,134.4201778248724,132.44111786524098,133.19178552172198,76774200
2021-02-10,131.99264526367188,133.5525022619222,131.0274820724659,133.05529021983176,73046600
2021-02-11,131.73915100097656,132.96752812373632,130.41327725499468,132.48981847138168,64280000
2021-02-12,131.97315979003906,132.12914848493614,130.33532312132203,130.9787653308469,60145100
2021-02-16,129.84786987304688,132.59709996571863,129.45789813500429,132.09015902011436,80576300
2021-02-17,127.55682373046875,128.90220010245756,126.22120594870577,127.95653915633494,97918500
2021-02-18,126.4551773071289,126.73789375549589,124.21288851935199,125.9579652802824,96856700
2021-02-19,126.61116790771484,127.43010109713762,125.56802514842084,126.97189361497381,87668800
2021-02-22,122.83828735351562,126.46494274164387,122.44832304893025,124.79784515359262,103916400
2021-02-23,122.7017822265625,123.5304515985531,115.41922654111875,120.6544792375418,158273000
2021-02-24,122.20459747314453,122.40932706149795,119.16289223137868,121.80488944958321,111039900
2021-02-25,117.95399475097656,123.28673718148006,117.51528958023444,121.55140392768223,148199500
2021-02-26,118.21722412109375,121.71713665773981,118.15872464367439,119.51384476967971,164560400
2021-03-01,124.58336639404297,124.71985277897572,119.70883139515851,120.64474122239031,116307900
2021-03-02,121.9803695678711,125.4900333680428,121.87312920015346,125.18781457062964,102260900
2021-03-03,118.99715423583984,122.55556651851715,118.78267349099536,121.67814867049456,112966300
2021-03-04,117.11557006835938,120.49849839926789,115.64346591859298,118.69492201638303,178155000
2021-03-05,118.37319946289062,118.88015523948293,114.61980921267136,117.9442454649468,153766600
2021-03-08,113.44017791748047,117.96374575469044,113.29394038143423,117.89550256292887,154376600
2021-03-09,118.05147552490234,118.99713642859442,115.80919406877891,116.04316964725494,129525800
2021-03-10,116.96934509277344,119.10438636423861,116.4526381350717,118.6364351696504,111943300
2021-03-11,118.89965057373047,120.1182842596345,118.21721868480411,119.46509838909789,103026500
2021-03-12,117.99299621582031,118.1294826044811,116.1699248367297,117.3788074668468,88105100
2021-03-15,120.87870025634766,120.88845140763532,117.39828304156515,118.36344619441722,92403800
2021-03-16,122.41907501220703,124.02767309341856,121.59040552732543,122.54581024798175,115227900
2021-03-17,121.62940216064453,122.70179839737172,119.27012151430435,120.93721906750288,111932600
2021-03-18,117.50553131103516,120.08903616814248,117.3008017478915,119.79656111339463,121229700
2021-03-19,116.97907257080078,118.38294083560933,116.67685382299581,116.8913345232248,185549500
2021-03-22,120.29378509521484,120.76174377054971,117.24232858485148,117.31057178355127,111912300
2021-03-23,119.46511840820312,121.12245752357768,119.07515407577647,120.23529591930925,95467100
2021-03-24,117.07658386230469,119.8160777258849,117.05708899403655,119.73808337691133,88530500
2021-03-25,117.56402587890625,118.60718345893137,116.0139273940255,116.5403780411406,98844700
2021-03-26,118.16847229003906,118.43170133574063,115.93593444848634,117.33005170542276,94071200
2021-03-29,118.34394073486328,119.50408225482553,117.70050608807547,118.59741859593674,80819200
2021-03-30,116.891357421875,117.3788109495409,115.87745319177584,117.09608701094061,85671900
2021-03-31,119.08486938476562,120.42048696601859,118.10996256612317,118.5974159754444,118323800
2021-04-01,119.91355895996094,121.06394949790783,119.41635431579364,120.5570011392304,75089100
2021-04-05,122.74079895019531,122.99427686554803,119.98181021656318,120.7617388309021,88651200
2021-04-06,123.04300689697266,123.93991951774667,122.49706137788411,123.32573080877205,80171300
2021-04-07,124.69058990478516,124.71008476944755,121.9998448664795,122.6725329855432,83466700
2021-04-08,127.0888671875,127.11811320514343,125.29504201784057,125.71424485466245,88844600
2021-04-09,129.66262817382812,129.70161790758218,126.22120772891054,126.54292881700623,106686700
2021-04-12,127.94678497314453,129.51638565340366,127.3520911781172,129.19466459616936,91420000
2021-04-13,131.0567169189453,131.28095619861375,128.619449864356,129.11666186406666,91266500
2021-04-14,128.7169647216797,131.61243958256816,128.35625390681537,131.55394754511985,87222800
